"pupil","class","extrav","sex","texp","popular","popteach","Zextrav","Zsex","Ztexp","Zpopular","Zpopteach","Cextrav","Ctexp","Csex"
"640",11,32,6,1,12,5,6,0.621847425642499,0.988812544054697,-0.345400415254597,-0.0552975070180869,0.669056088451199,0.785,-2.263,0.5
"641",12,32,6,0,12,5.8,5,0.621847425642499,-1.010808374155,-0.345400415254597,0.523355280613938,-0.0430845059620013,0.785,-2.263,-0.5
"642",13,32,5,1,12,6.1,6,-0.170314900016734,0.988812544054697,-0.345400415254597,0.740350075975947,0.669056088451199,-0.215,-2.263,0.5
"643",14,32,4,0,12,4.6,4,-0.962477225675968,-1.010808374155,-0.345400415254597,-0.344623900834099,-0.755225100375202,-1.215,-2.263,-0.5
"644",15,32,5,1,12,5.2,5,-0.170314900016734,0.988812544054697,-0.345400415254597,0.0893656898899194,-0.0430845059620013,-0.215,-2.263,0.5
"645",16,32,5,0,12,4.8,4,-0.170314900016734,-1.010808374155,-0.345400415254597,-0.199960703926093,-0.755225100375202,-0.215,-2.263,-0.5
"646",17,32,5,0,12,4,4,-0.170314900016734,-1.010808374155,-0.345400415254597,-0.778613491558118,-0.755225100375202,-0.215,-2.263,-0.5
"647",18,32,5,0,12,3.1,2,-0.170314900016734,-1.010808374155,-0.345400415254597,-1.42959787764415,-2.1795062892016,-0.215,-2.263,-0.5
"648",19,32,6,0,12,4.8,5,0.621847425642499,-1.010808374155,-0.345400415254597,-0.199960703926093,-0.0430845059620013,0.785,-2.263,-0.5
"649",20,32,6,1,12,7.3,8,0.621847425642499,0.988812544054697,-0.345400415254597,1.60832925742398,2.0933372772776,0.785,-2.263,0.5
"650",21,32,4,0,12,3.3,3,-0.962477225675968,-1.010808374155,-0.345400415254597,-1.28493468073614,-1.4673656947884,-1.215,-2.263,-0.5
"651",22,32,5,1,12,4.2,4,-0.170314900016734,0.988812544054697,-0.345400415254597,-0.633950294650111,-0.755225100375202,-0.215,-2.263,0.5
"652",23,32,6,1,12,6.9,7,0.621847425642499,0.988812544054697,-0.345400415254597,1.31900286360797,1.3811966828644,0.785,-2.263,0.5
"653",1,33,7,1,3,7.2,7,1.41400975130173,0.988812544054697,-1.71906534556452,1.53599765896998,1.3811966828644,1.785,-11.263,0.5
"654",2,33,7,1,3,8.7,8,1.41400975130173,0.988812544054697,-1.71906534556452,2.62097163578003,2.0933372772776,1.785,-11.263,0.5
"655",3,33,7,1,3,5.4,5,1.41400975130173,0.988812544054697,-1.71906534556452,0.234028886797926,-0.0430845059620013,1.785,-11.263,0.5
"656",4,33,8,1,3,9.2,8,2.20617207696097,0.988812544054697,-1.71906534556452,2.98262962805004,2.0933372772776,2.785,-11.263,0.5
"657",5,33,6,1,3,7,7,0.621847425642499,0.988812544054697,-1.71906534556452,1.39133446206197,1.3811966828644,0.785,-11.263,0.5
"658",6,33,7,1,3,6.4,7,1.41400975130173,0.988812544054697,-1.71906534556452,0.957344871337956,1.3811966828644,1.785,-11.263,0.5
"659",7,33,8,1,3,9.5,9,2.20617207696097,0.988812544054697,-1.71906534556452,3.19962442341205,2.8054778716908,2.785,-11.263,0.5
"660",8,33,7,1,3,8.1,7,1.41400975130173,0.988812544054697,-1.71906534556452,2.18698204505601,1.3811966828644,1.785,-11.263,0.5
"661",9,33,8,1,3,6,7,2.20617207696097,0.988812544054697,-1.71906534556452,0.668018477521944,1.3811966828644,2.785,-11.263,0.5
"662",10,33,8,1,3,7,8,2.20617207696097,0.988812544054697,-1.71906534556452,1.39133446206197,2.0933372772776,2.785,-11.263,0.5
"663",11,33,9,1,3,8.1,10,2.9983344026202,0.988812544054697,-1.71906534556452,2.18698204505601,3.517618466104,3.785,-11.263,0.5
"664",12,33,6,1,3,7.4,7,0.621847425642499,0.988812544054697,-1.71906534556452,1.68066085587799,1.3811966828644,0.785,-11.263,0.5
"665",13,33,7,1,3,8.4,8,1.41400975130173,0.988812544054697,-1.71906534556452,2.40397684041802,2.0933372772776,1.785,-11.263,0.5
"666",14,33,6,1,3,4.7,6,0.621847425642499,0.988812544054697,-1.71906534556452,-0.272292302380096,0.669056088451199,0.785,-11.263,0.5
"667",15,33,7,1,3,7.4,7,1.41400975130173,0.988812544054697,-1.71906534556452,1.68066085587799,1.3811966828644,1.785,-11.263,0.5
"668",16,33,7,1,3,5.7,5,1.41400975130173,0.988812544054697,-1.71906534556452,0.451023682159935,-0.0430845059620013,1.785,-11.263,0.5
"669",17,33,7,1,3,8,8,1.41400975130173,0.988812544054697,-1.71906534556452,2.11465044660201,2.0933372772776,1.785,-11.263,0.5
"670",18,33,9,1,3,8.8,8,2.9983344026202,0.988812544054697,-1.71906534556452,2.69330323423403,2.0933372772776,3.785,-11.263,0.5
"671",19,33,6,1,3,6.2,7,0.621847425642499,0.988812544054697,-1.71906534556452,0.81268167442995,1.3811966828644,0.785,-11.263,0.5
"672",1,34,6,0,8,5.8,4,0.621847425642499,-1.010808374155,-0.955918162059008,0.523355280613938,-0.755225100375202,0.785,-6.263,-0.5
"673",2,34,5,0,8,3.8,3,-0.170314900016734,-1.010808374155,-0.955918162059008,-0.923276688466124,-1.4673656947884,-0.215,-6.263,-0.5
"674",3,34,8,1,8,8.5,8,2.20617207696097,0.988812544054697,-0.955918162059008,2.47630843887202,2.0933372772776,2.785,-6.263,0.5
"675",4,34,7,0,8,4.6,5,1.41400975130173,-1.010808374155,-0.955918162059008,-0.344623900834099,-0.0430845059620013,1.785,-6.263,-0.5
"676",5,34,6,0,8,3.9,5,0.621847425642499,-1.010808374155,-0.955918162059008,-0.850945090012121,-0.0430845059620013,0.785,-6.263,-0.5
"677",6,34,5,0,8,3.9,4,-0.170314900016734,-1.010808374155,-0.955918162059008,-0.850945090012121,-0.755225100375202,-0.215,-6.263,-0.5
"678",7,34,6,0,8,4.7,4,0.621847425642499,-1.010808374155,-0.955918162059008,-0.272292302380096,-0.755225100375202,0.785,-6.263,-0.5
"679",8,34,7,0,8,5.6,6,1.41400975130173,-1.010808374155,-0.955918162059008,0.378692083705931,0.669056088451199,1.785,-6.263,-0.5
"680",9,34,4,1,8,3.3,4,-0.962477225675968,0.988812544054697,-0.955918162059008,-1.28493468073614,-0.755225100375202,-1.215,-6.263,0.5
"681",10,34,6,0,8,5.7,5,0.621847425642499,-1.010808374155,-0.955918162059008,0.451023682159935,-0.0430845059620013,0.785,-6.263,-0.5
"682",11,34,6,0,8,4.1,5,0.621847425642499,-1.010808374155,-0.955918162059008,-0.706281893104115,-0.0430845059620013,0.785,-6.263,-0.5
"683",12,34,4,1,8,4.3,4,-0.962477225675968,0.988812544054697,-0.955918162059008,-0.561618696196108,-0.755225100375202,-1.215,-6.263,0.5
"684",13,34,5,0,8,5.4,5,-0.170314900016734,-1.010808374155,-0.955918162059008,0.234028886797926,-0.0430845059620013,-0.215,-6.263,-0.5
"685",14,34,5,0,8,4.8,5,-0.170314900016734,-1.010808374155,-0.955918162059008,-0.199960703926093,-0.0430845059620013,-0.215,-6.263,-0.5
"686",15,34,3,1,8,3.2,4,-1.7546395513352,0.988812544054697,-0.955918162059008,-1.35726627919014,-0.755225100375202,-2.215,-6.263,0.5
"687",16,34,6,0,8,4.2,4,0.621847425642499,-1.010808374155,-0.955918162059008,-0.633950294650111,-0.755225100375202,0.785,-6.263,-0.5
"688",17,34,5,0,8,3.9,5,-0.170314900016734,-1.010808374155,-0.955918162059008,-0.850945090012121,-0.0430845059620013,-0.215,-6.263,-0.5
"689",18,34,7,1,8,6.1,6,1.41400975130173,0.988812544054697,-0.955918162059008,0.740350075975947,0.669056088451199,1.785,-6.263,0.5
"690",19,34,6,0,8,4.5,5,0.621847425642499,-1.010808374155,-0.955918162059008,-0.416955499288102,-0.0430845059620013,0.785,-6.263,-0.5
"691",20,34,5,0,8,3.8,3,-0.170314900016734,-1.010808374155,-0.955918162059008,-0.923276688466124,-1.4673656947884,-0.215,-6.263,-0.5
"692",21,34,6,1,8,6.8,6,0.621847425642499,0.988812544054697,-0.955918162059008,1.24667126515397,0.669056088451199,0.785,-6.263,0.5
"693",22,34,5,1,8,5,5,-0.170314900016734,0.988812544054697,-0.955918162059008,-0.0552975070180869,-0.0430845059620013,-0.215,-6.263,0.5
"694",1,35,4,1,25,6,7,-0.962477225675968,0.988812544054697,1.63878226185974,0.668018477521944,1.3811966828644,-1.215,10.737,0.5
"695",2,35,5,1,25,7.5,7,-0.170314900016734,0.988812544054697,1.63878226185974,1.75299245433199,1.3811966828644,-0.215,10.737,0.5
"696",3,35,6,1,25,7.9,9,0.621847425642499,0.988812544054697,1.63878226185974,2.042318848148,2.8054778716908,0.785,10.737,0.5
"697",4,35,4,1,25,7.8,7,-0.962477225675968,0.988812544054697,1.63878226185974,1.969987249694,1.3811966828644,-1.215,10.737,0.5
"698",5,35,4,1,25,7.9,7,-0.962477225675968,0.988812544054697,1.63878226185974,2.042318848148,1.3811966828644,-1.215,10.737,0.5
"699",6,35,5,1,25,7,8,-0.170314900016734,0.988812544054697,1.63878226185974,1.39133446206197,2.0933372772776,-0.215,10.737,0.5
"700",7,35,6,1,25,5.5,8,0.621847425642499,0.988812544054697,1.63878226185974,0.306360485251928,2.0933372772776,0.785,10.737,0.5
"701",8,35,4,1,25,7,7,-0.962477225675968,0.988812544054697,1.63878226185974,1.39133446206197,1.3811966828644,-1.215,10.737,0.5
"702",9,35,4,1,25,6.2,7,-0.962477225675968,0.988812544054697,1.63878226185974,0.81268167442995,1.3811966828644,-1.215,10.737,0.5
"703",10,35,7,1,25,7,7,1.41400975130173,0.988812544054697,1.63878226185974,1.39133446206197,1.3811966828644,1.785,10.737,0.5
"704",11,35,4,1,25,6.6,6,-0.962477225675968,0.988812544054697,1.63878226185974,1.10200806824596,0.669056088451199,-1.215,10.737,0.5
"705",12,35,6,1,25,6.8,7,0.621847425642499,0.988812544054697,1.63878226185974,1.24667126515397,1.3811966828644,0.785,10.737,0.5
"706",13,35,3,1,25,6.8,6,-1.7546395513352,0.988812544054697,1.63878226185974,1.24667126515397,0.669056088451199,-2.215,10.737,0.5
"707",14,35,6,1,25,6.8,9,0.621847425642499,0.988812544054697,1.63878226185974,1.24667126515397,2.8054778716908,0.785,10.737,0.5
"708",15,35,4,1,25,7.4,8,-0.962477225675968,0.988812544054697,1.63878226185974,1.68066085587799,2.0933372772776,-1.215,10.737,0.5
"709",16,35,5,1,25,7.5,8,-0.170314900016734,0.988812544054697,1.63878226185974,1.75299245433199,2.0933372772776,-0.215,10.737,0.5
"710",17,35,6,1,25,7.1,8,0.621847425642499,0.988812544054697,1.63878226185974,1.46366606051598,2.0933372772776,0.785,10.737,0.5
"711",18,35,4,1,25,6.7,5,-0.962477225675968,0.988812544054697,1.63878226185974,1.17433966669997,-0.0430845059620013,-1.215,10.737,0.5
"712",19,35,5,1,25,7.3,6,-0.170314900016734,0.988812544054697,1.63878226185974,1.60832925742398,0.669056088451199,-0.215,10.737,0.5
"713",20,35,3,1,25,6.7,7,-1.7546395513352,0.988812544054697,1.63878226185974,1.17433966669997,1.3811966828644,-2.215,10.737,0.5
"714",1,36,6,1,15,6.3,6,0.621847425642499,0.988812544054697,0.112487894848712,0.885013272883953,0.669056088451199,0.785,0.737,0.5
"715",2,36,4,0,15,3.9,5,-0.962477225675968,-1.010808374155,0.112487894848712,-0.850945090012121,-0.0430845059620013,-1.215,0.737,-0.5
"716",3,36,5,0,15,4,4,-0.170314900016734,-1.010808374155,0.112487894848712,-0.778613491558118,-0.755225100375202,-0.215,0.737,-0.5
"717",4,36,4,0,15,3.2,4,-0.962477225675968,-1.010808374155,0.112487894848712,-1.35726627919014,-0.755225100375202,-1.215,0.737,-0.5
"718",5,36,6,0,15,4.2,5,0.621847425642499,-1.010808374155,0.112487894848712,-0.633950294650111,-0.0430845059620013,0.785,0.737,-0.5
"719",6,36,3,1,15,5,5,-1.7546395513352,0.988812544054697,0.112487894848712,-0.0552975070180869,-0.0430845059620013,-2.215,0.737,0.5
"720",7,36,3,1,15,5.3,4,-1.7546395513352,0.988812544054697,0.112487894848712,0.161697288343922,-0.755225100375202,-2.215,0.737,0.5
"721",8,36,4,1,15,5.3,6,-0.962477225675968,0.988812544054697,0.112487894848712,0.161697288343922,0.669056088451199,-1.215,0.737,0.5
"722",9,36,6,0,15,5.7,5,0.621847425642499,-1.010808374155,0.112487894848712,0.451023682159935,-0.0430845059620013,0.785,0.737,-0.5
"723",10,36,4,1,15,5.2,6,-0.962477225675968,0.988812544054697,0.112487894848712,0.0893656898899194,0.669056088451199,-1.215,0.737,0.5
"724",11,36,3,0,15,5,5,-1.7546395513352,-1.010808374155,0.112487894848712,-0.0552975070180869,-0.0430845059620013,-2.215,0.737,-0.5
"725",12,36,5,0,15,3.9,5,-0.170314900016734,-1.010808374155,0.112487894848712,-0.850945090012121,-0.0430845059620013,-0.215,0.737,-0.5
"726",13,36,3,1,15,5.4,4,-1.7546395513352,0.988812544054697,0.112487894848712,0.234028886797926,-0.755225100375202,-2.215,0.737,0.5
"727",14,36,4,1,15,7.4,7,-0.962477225675968,0.988812544054697,0.112487894848712,1.68066085587799,1.3811966828644,-1.215,0.737,0.5
"728",15,36,7,0,15,4.3,5,1.41400975130173,-1.010808374155,0.112487894848712,-0.561618696196108,-0.0430845059620013,1.785,0.737,-0.5
"729",16,36,6,1,15,6.7,7,0.621847425642499,0.988812544054697,0.112487894848712,1.17433966669997,1.3811966828644,0.785,0.737,0.5
"730",17,36,5,0,15,4.4,5,-0.170314900016734,-1.010808374155,0.112487894848712,-0.489287097742105,-0.0430845059620013,-0.215,0.737,-0.5
"731",18,36,4,0,15,5.3,4,-0.962477225675968,-1.010808374155,0.112487894848712,0.161697288343922,-0.755225100375202,-1.215,0.737,-0.5
"732",19,36,4,0,15,5.3,4,-0.962477225675968,-1.010808374155,0.112487894848712,0.161697288343922,-0.755225100375202,-1.215,0.737,-0.5
"733",1,37,5,0,20,4.6,4,-0.170314900016734,-1.010808374155,0.875635078354226,-0.344623900834099,-0.755225100375202,-0.215,5.737,-0.5
"734",2,37,5,1,20,6.9,5,-0.170314900016734,0.988812544054697,0.875635078354226,1.31900286360797,-0.0430845059620013,-0.215,5.737,0.5
"735",3,37,6,1,20,6.4,8,0.621847425642499,0.988812544054697,0.875635078354226,0.957344871337956,2.0933372772776,0.785,5.737,0.5
"736",4,37,6,1,20,6.7,7,0.621847425642499,0.988812544054697,0.875635078354226,1.17433966669997,1.3811966828644,0.785,5.737,0.5
"737",5,37,5,0,20,4.1,4,-0.170314900016734,-1.010808374155,0.875635078354226,-0.706281893104115,-0.755225100375202,-0.215,5.737,-0.5
"738",6,37,6,0,20,4.6,6,0.621847425642499,-1.010808374155,0.875635078354226,-0.344623900834099,0.669056088451199,0.785,5.737,-0.5
"739",7,37,7,0,20,5.3,7,1.41400975130173,-1.010808374155,0.875635078354226,0.161697288343922,1.3811966828644,1.785,5.737,-0.5
"740",8,37,5,1,20,7.1,7,-0.170314900016734,0.988812544054697,0.875635078354226,1.46366606051598,1.3811966828644,-0.215,5.737,0.5
"741",9,37,6,0,20,6,5,0.621847425642499,-1.010808374155,0.875635078354226,0.668018477521944,-0.0430845059620013,0.785,5.737,-0.5
"742",10,37,6,0,20,4,2,0.621847425642499,-1.010808374155,0.875635078354226,-0.778613491558118,-2.1795062892016,0.785,5.737,-0.5
"743",11,37,4,1,20,4.9,6,-0.962477225675968,0.988812544054697,0.875635078354226,-0.12762910547209,0.669056088451199,-1.215,5.737,0.5
"744",12,37,4,0,20,4.1,4,-0.962477225675968,-1.010808374155,0.875635078354226,-0.706281893104115,-0.755225100375202,-1.215,5.737,-0.5
"745",13,37,4,0,20,4.4,5,-0.962477225675968,-1.010808374155,0.875635078354226,-0.489287097742105,-0.0430845059620013,-1.215,5.737,-0.5
"746",14,37,5,0,20,4.8,5,-0.170314900016734,-1.010808374155,0.875635078354226,-0.199960703926093,-0.0430845059620013,-0.215,5.737,-0.5
"747",15,37,5,0,20,4.5,5,-0.170314900016734,-1.010808374155,0.875635078354226,-0.416955499288102,-0.0430845059620013,-0.215,5.737,-0.5
"748",16,37,4,0,20,3.6,4,-0.962477225675968,-1.010808374155,0.875635078354226,-1.06793988537413,-0.755225100375202,-1.215,5.737,-0.5
"749",17,37,6,0,20,5.7,5,0.621847425642499,-1.010808374155,0.875635078354226,0.451023682159935,-0.0430845059620013,0.785,5.737,-0.5
"750",18,37,7,1,20,6.8,7,1.41400975130173,0.988812544054697,0.875635078354226,1.24667126515397,1.3811966828644,1.785,5.737,0.5
"751",19,37,6,1,20,7.3,7,0.621847425642499,0.988812544054697,0.875635078354226,1.60832925742398,1.3811966828644,0.785,5.737,0.5
"752",1,38,5,0,18,3.5,4,-0.170314900016734,-1.010808374155,0.57037620495202,-1.14027148382813,-0.755225100375202,-0.215,3.737,-0.5
"753",2,38,5,0,18,3.5,4,-0.170314900016734,-1.010808374155,0.57037620495202,-1.14027148382813,-0.755225100375202,-0.215,3.737,-0.5
"754",3,38,5,0,18,4.9,5,-0.170314900016734,-1.010808374155,0.57037620495202,-0.12762910547209,-0.0430845059620013,-0.215,3.737,-0.5
"755",4,38,5,1,18,4.8,6,-0.170314900016734,0.988812544054697,0.57037620495202,-0.199960703926093,0.669056088451199,-0.215,3.737,0.5
"756",5,38,5,1,18,5.8,6,-0.170314900016734,0.988812544054697,0.57037620495202,0.523355280613938,0.669056088451199,-0.215,3.737,0.5
"757",6,38,5,1,18,5.9,5,-0.170314900016734,0.988812544054697,0.57037620495202,0.595686879067941,-0.0430845059620013,-0.215,3.737,0.5
"758",7,38,4,1,18,5,4,-0.962477225675968,0.988812544054697,0.57037620495202,-0.0552975070180869,-0.755225100375202,-1.215,3.737,0.5
"759",8,38,6,0,18,4.3,4,0.621847425642499,-1.010808374155,0.57037620495202,-0.561618696196108,-0.755225100375202,0.785,3.737,-0.5
"760",9,38,4,1,18,4.6,5,-0.962477225675968,0.988812544054697,0.57037620495202,-0.344623900834099,-0.0430845059620013,-1.215,3.737,0.5
"761",10,38,4,0,18,3.6,3,-0.962477225675968,-1.010808374155,0.57037620495202,-1.06793988537413,-1.4673656947884,-1.215,3.737,-0.5
"762",11,38,4,0,18,3,2,-0.962477225675968,-1.010808374155,0.57037620495202,-1.50192947609815,-2.1795062892016,-1.215,3.737,-0.5
"763",12,38,6,0,18,4.5,5,0.621847425642499,-1.010808374155,0.57037620495202,-0.416955499288102,-0.0430845059620013,0.785,3.737,-0.5
"764",13,38,4,0,18,3.9,4,-0.962477225675968,-1.010808374155,0.57037620495202,-0.850945090012121,-0.755225100375202,-1.215,3.737,-0.5
"765",14,38,5,0,18,4.2,5,-0.170314900016734,-1.010808374155,0.57037620495202,-0.633950294650111,-0.0430845059620013,-0.215,3.737,-0.5
"766",15,38,5,1,18,6,6,-0.170314900016734,0.988812544054697,0.57037620495202,0.668018477521944,0.669056088451199,-0.215,3.737,0.5
"767",16,38,6,1,18,6.5,7,0.621847425642499,0.988812544054697,0.57037620495202,1.02967646979196,1.3811966828644,0.785,3.737,0.5
"768",17,38,5,0,18,3.4,4,-0.170314900016734,-1.010808374155,0.57037620495202,-1.21260308228214,-0.755225100375202,-0.215,3.737,-0.5
"769",1,39,4,1,19,5.4,5,-0.962477225675968,0.988812544054697,0.723005641653123,0.234028886797926,-0.0430845059620013,-1.215,4.737,0.5
"770",2,39,4,1,19,5.6,5,-0.962477225675968,0.988812544054697,0.723005641653123,0.378692083705931,-0.0430845059620013,-1.215,4.737,0.5
"771",3,39,4,0,19,3.6,4,-0.962477225675968,-1.010808374155,0.723005641653123,-1.06793988537413,-0.755225100375202,-1.215,4.737,-0.5
"772",4,39,6,0,19,4.7,4,0.621847425642499,-1.010808374155,0.723005641653123,-0.272292302380096,-0.755225100375202,0.785,4.737,-0.5
"773",5,39,4,1,19,5.7,6,-0.962477225675968,0.988812544054697,0.723005641653123,0.451023682159935,0.669056088451199,-1.215,4.737,0.5
"774",6,39,4,1,19,4.8,5,-0.962477225675968,0.988812544054697,0.723005641653123,-0.199960703926093,-0.0430845059620013,-1.215,4.737,0.5
"775",7,39,7,1,19,6.4,7,1.41400975130173,0.988812544054697,0.723005641653123,0.957344871337956,1.3811966828644,1.785,4.737,0.5
"776",8,39,5,1,19,4.9,6,-0.170314900016734,0.988812544054697,0.723005641653123,-0.12762910547209,0.669056088451199,-0.215,4.737,0.5
"777",9,39,5,1,19,5.3,7,-0.170314900016734,0.988812544054697,0.723005641653123,0.161697288343922,1.3811966828644,-0.215,4.737,0.5
"778",10,39,5,1,19,5.5,5,-0.170314900016734,0.988812544054697,0.723005641653123,0.306360485251928,-0.0430845059620013,-0.215,4.737,0.5
"779",11,39,6,0,19,3.9,4,0.621847425642499,-1.010808374155,0.723005641653123,-0.850945090012121,-0.755225100375202,0.785,4.737,-0.5
"780",12,39,5,0,19,5.1,5,-0.170314900016734,-1.010808374155,0.723005641653123,0.0170340914359159,-0.0430845059620013,-0.215,4.737,-0.5
"781",13,39,4,0,19,4.8,4,-0.962477225675968,-1.010808374155,0.723005641653123,-0.199960703926093,-0.755225100375202,-1.215,4.737,-0.5
"782",14,39,3,1,19,4.6,4,-1.7546395513352,0.988812544054697,0.723005641653123,-0.344623900834099,-0.755225100375202,-2.215,4.737,0.5
"783",15,39,4,0,19,5.2,5,-0.962477225675968,-1.010808374155,0.723005641653123,0.0893656898899194,-0.0430845059620013,-1.215,4.737,-0.5
"784",16,39,6,1,19,6,7,0.621847425642499,0.988812544054697,0.723005641653123,0.668018477521944,1.3811966828644,0.785,4.737,0.5
"785",1,40,8,1,2,6.4,8,2.20617207696097,0.988812544054697,-1.87169478226563,0.957344871337956,2.0933372772776,2.785,-12.263,0.5
"786",2,40,8,1,2,5.1,4,2.20617207696097,0.988812544054697,-1.87169478226563,0.0170340914359159,-0.755225100375202,2.785,-12.263,0.5
"787",3,40,9,1,2,7.7,7,2.9983344026202,0.988812544054697,-1.87169478226563,1.89765565124,1.3811966828644,3.785,-12.263,0.5
"788",4,40,9,1,2,7.4,6,2.9983344026202,0.988812544054697,-1.87169478226563,1.68066085587799,0.669056088451199,3.785,-12.263,0.5
"789",5,40,8,1,2,6.8,7,2.20617207696097,0.988812544054697,-1.87169478226563,1.24667126515397,1.3811966828644,2.785,-12.263,0.5
"790",6,40,10,1,2,6.8,8,3.79049672827943,0.988812544054697,-1.87169478226563,1.24667126515397,2.0933372772776,4.785,-12.263,0.5
"791",7,40,9,1,2,8.2,8,2.9983344026202,0.988812544054697,-1.87169478226563,2.25931364351001,2.0933372772776,3.785,-12.263,0.5
"792",8,40,10,1,2,7.6,7,3.79049672827943,0.988812544054697,-1.87169478226563,1.82532405278599,1.3811966828644,4.785,-12.263,0.5
"793",9,40,9,1,2,7.5,8,2.9983344026202,0.988812544054697,-1.87169478226563,1.75299245433199,2.0933372772776,3.785,-12.263,0.5
"794",10,40,8,1,2,6.5,6,2.20617207696097,0.988812544054697,-1.87169478226563,1.02967646979196,0.669056088451199,2.785,-12.263,0.5
"795",11,40,7,1,2,4.3,4,1.41400975130173,0.988812544054697,-1.87169478226563,-0.561618696196108,-0.755225100375202,1.785,-12.263,0.5
"796",12,40,10,1,2,7.7,7,3.79049672827943,0.988812544054697,-1.87169478226563,1.89765565124,1.3811966828644,4.785,-12.263,0.5
"797",13,40,8,1,2,7.5,7,2.20617207696097,0.988812544054697,-1.87169478226563,1.75299245433199,1.3811966828644,2.785,-12.263,0.5
